0.478255 5897
1.011167 15545
2.880703 62713
2.956159 63785
3.031615 66465
5.318959 203681
5.832991 231553
6.875279 270681
6.950735 271753
7.950543 303913
9.431407 359657
10.973567 432017
11.412207 450241
11.709311 456137
12.331839 462569
14.072111 517241
14.147567 522065
14.605023 526889
14.680479 527961
15.939695 557441
16.015151 560657
16.392431 564945
17.948751 607825
18.566559 626049
19.967247 665177
20.031295 1
20.037695 1
20.042415 1
