3.663583 90585
3.668303 91121
3.673023 91657
3.677743 92193
3.682463 92729
3.734319 93265
3.739039 93801
3.743759 94337
3.748479 94873
3.753199 95409
3.757919 95945
3.809775 96481
3.814495 97017
3.819215 97553
3.823935 98089
3.828655 98625
3.833375 99161
3.838095 99697
3.885231 100233
3.889951 100769
3.894671 101305
3.899391 101841
3.904111 102377
3.908831 102913
3.913551 103449
3.918271 103985
3.965407 104521
3.970127 105057
3.974847 105593
3.979567 106129
3.984287 106665
3.989007 107201
3.993727 107737
3.998447 108273
4.003167 108809
4.045583 109345
4.050303 109881
4.055023 110417
4.059743 110953
4.064463 111489
4.069183 112025
4.073903 112561
4.078623 113097
4.121039 113633
4.125759 114169
4.130479 114705
4.135199 115241
4.139919 115777
4.144639 116313
4.149359 116849
4.154079 117385
4.196495 117921
4.201215 118457
4.205935 118993
4.210655 119529
4.215375 120065
4.220095 120601
4.224815 121137
4.229535 121673
4.234255 122209
4.271951 122745
4.276671 123281
4.281391 123817
4.286111 124353
4.290831 124889
4.295551 125425
4.300271 125961
4.304991 126497
4.309711 127033
4.314431 127569
4.352127 128105
4.356847 128641
4.361567 129177
4.366287 129713
4.371007 130249
4.375727 130785
4.380447 131321
4.385167 131857
4.389887 132393
4.394607 132929
4.399327 133465
4.432303 134001
4.437023 134537
4.441743 135073
4.446463 135609
4.451183 136145
4.455903 136681
4.460623 137217
4.465343 137753
4.470063 138289
4.474783 138825
4.507759 139361
4.512479 139897
4.517199 140433
4.521919 140969
4.526639 141505
4.531359 142041
4.536079 142577
4.540799 143113
4.545519 143649
4.550239 144185
4.554959 144721
4.583215 145257
4.587935 145793
4.592655 146329
4.597375 146865
4.602095 147401
4.606815 147937
4.611535 148473
4.616255 149009
4.620975 149545
4.625695 150081
4.630415 150617
4.635135 151153
4.663391 151689
4.668111 152225
4.672831 152761
4.677551 153297
4.682271 153833
4.686991 154369
4.691711 154905
4.696431 155441
4.701151 155977
4.705871 156513
4.710591 157049
4.715311 157585
4.720031 158121
4.743567 158657
4.748287 159193
4.753007 159729
4.757727 160265
4.762447 160801
4.767167 161337
4.771887 161873
4.776607 162409
4.781327 162945
4.786047 163481
4.790767 164017
4.795487 164553
4.819023 165089
4.823743 165625
4.828463 166161
4.833183 166697
4.837903 167233
4.842623 167769
4.847343 168305
4.852063 168841
4.856783 169377
4.861503 169913
4.866223 170449
4.870943 170985
4.894479 171521
4.899199 172057
4.903919 172593
4.908639 173129
4.913359 173665
4.918079 174201
4.922799 174737
4.927519 175273
4.932239 175809
4.936959 176345
4.941679 176881
4.946399 177417
4.951119 177953
4.969935 178489
4.974655 179025
4.979375 179561
4.984095 180097
4.988815 180633
4.993535 181169
4.998255 181705
5.002975 182241
5.007695 182777
5.012415 183313
5.017135 183849
5.021855 184385
5.026575 184921
5.031295 185457
5.050111 185993
5.054831 186529
5.059551 187065
5.064271 187601
5.068991 188137
5.073711 188673
5.078431 189209
5.083151 189745
5.087871 190281
5.092591 190817
5.097311 191353
5.102031 191889
5.106751 192425
5.111471 192961
5.116191 193497
5.130287 194033
5.135007 194569
5.139727 195105
5.144447 195641
5.149167 196177
5.153887 196713
5.158607 197249
5.163327 197785
5.168047 198321
5.172767 198857
5.177487 199393
5.182207 199929
5.186927 200465
5.191647 201001
5.205743 201537
5.210463 202073
5.215183 202609
5.219903 203145
5.224623 203681
5.229343 204217
5.234063 204753
5.238783 205289
5.243503 205825
5.248223 206361
5.252943 206897
5.257663 207433
5.262383 207969
5.267103 208505
5.271823 209041
5.281199 209577
5.285919 210113
5.290639 210649
5.295359 211185
5.304799 211721
5.309519 212257
5.314239 212793
5.366095 213329
5.370815 213865
5.380255 214401
5.384975 214937
5.389695 215473
5.394415 216009
5.399135 216545
5.446271 217081
5.450991 217617
5.460431 218153
5.465151 218689
5.469871 219225
5.474591 219761
5.521727 220297
5.526447 220833
5.531167 221369
5.535887 221905
5.540607 222441
5.545327 222977
5.550047 223513
5.597183 224049
5.601903 224585
5.606623 225121
5.611343 225657
5.616063 226193
5.620783 226729
5.625503 227265
5.630223 227801
5.677359 228337
5.682079 228873
5.686799 229409
5.691519 229945
5.696239 230481
5.700959 231017
5.705679 231553
5.710399 232089
5.715119 232625
5.757535 233161
5.762255 233697
5.766975 234233
5.771695 234769
5.776415 235305
5.781135 235841
5.785855 236377
5.790575 236913
5.856591 237449
5.861311 237985
5.866031 238521
5.908447 239057
5.936767 239593
5.941487 240129
5.983903 240665
5.988623 241201
6.016943 241737
6.021663 242273
6.064079 242809
6.068799 243345
6.097119 243881
6.101839 244417
6.106559 244953
6.144255 245489
6.148975 246025
6.177295 246561
6.182015 247097
6.219711 247633
6.224431 248169
6.252751 248705
6.257471 249241
6.295167 249777
6.299887 250313
6.304607 250849
6.328207 251385
6.332927 251921
6.370623 252457
6.375343 252993
6.380063 253529
6.384783 254065
6.408383 254601
6.413103 255137
6.450799 255673
6.455519 256209
6.460239 256745
6.464959 257281
6.488559 257817
6.493279 258353
6.497999 258889
6.530975 259425
6.535695 259961
6.540415 260497
6.545135 261033
6.568735 261569
6.573455 262105
6.606431 262641
6.611151 263177
6.615871 263713
6.620591 264249
6.644191 264785
6.648911 265321
6.681887 265857
6.686607 266393
6.691327 266929
6.696047 267465
6.700767 268001
6.719647 268537
6.724367 269073
6.757343 269609
6.762063 270145
6.766783 270681
6.771503 271217
6.776223 271753
6.780943 272289
6.799823 272825
6.804543 273361
6.837519 273897
6.842239 274433
6.846959 274969
6.856399 275505
6.931855 276041
6.955455 276577
7.007311 277113
7.026191 277649
7.082767 278185
7.087487 278721
7.092207 279257
7.158223 279793
7.162943 280329
7.167663 280865
7.172383 281401
7.238399 281937
7.243119 282473
7.247839 283009
7.252559 283545
7.318575 284081
7.323295 284617
7.328015 285153
7.332735 285689
7.337455 286225
7.398751 286761
7.403471 287297
7.408191 287833
7.412911 288369
7.474207 288905
7.478927 289441
7.483647 289977
7.488367 290513
7.493087 291049
7.549663 291585
7.554383 292121
7.559103 292657
7.563823 293193
7.568543 293729
7.573263 294265
7.629839 294801
7.634559 295337
7.639279 295873
7.643999 296409
7.648719 296945
7.653439 297481
7.710015 298017
7.714735 298553
7.719455 299089
7.724175 299625
7.728895 300161
7.733615 300697
7.738335 301233
7.790191 301769
7.794911 302305
7.799631 302841
7.804351 303377
7.809071 303913
7.813791 304449
7.865647 304985
7.870367 305521
7.875087 306057
7.879807 306593
7.884527 307129
7.889247 307665
7.941103 308201
7.945823 308737
8.021279 309273
8.025999 309809
8.030719 310345
8.101455 310881
8.106175 311417
8.176911 311953
8.181631 312489
8.186351 313025
8.252367 313561
8.257087 314097
8.261807 314633
8.266527 315169
8.332543 315705
8.337263 316241
8.341983 316777
8.346703 317313
8.412719 317849
8.417439 318385
8.422159 318921
8.426879 319457
8.431599 319993
8.492895 320529
8.497615 321065
8.502335 321601
8.507055 322137
8.568351 322673
8.573071 323209
8.577791 323745
8.582511 324281
8.587231 324817
8.643807 325353
8.648527 325889
8.653247 326425
8.657967 326961
8.662687 327497
8.667407 328033
8.723983 328569
8.728703 329105
8.733423 329641
8.738143 330177
8.742863 330713
8.747583 331249
8.804159 331785
8.808879 332321
8.813599 332857
8.818319 333393
8.823039 333929
8.827759 334465
8.832479 335001
8.884335 335537
8.889055 336073
8.893775 336609
8.898495 337145
8.903215 337681
8.907935 338217
8.959791 338753
8.964511 339289
8.969231 339825
8.973951 340361
8.978671 340897
8.983391 341433
8.988111 341969
9.035247 342505
9.039967 343041
9.044687 343577
9.049407 344113
9.054127 344649
9.058847 345185
9.063567 345721
9.068287 346257
9.115423 346793
9.120143 347329
9.124863 347865
9.129583 348401
9.134303 348937
9.139023 349473
9.143743 350009
9.148463 350545
9.153183 351081
9.195599 351617
9.200319 352153
9.205039 352689
9.209759 353225
9.214479 353761
9.219199 354297
9.223919 354833
9.228639 355369
9.271055 355905
9.275775 356441
9.280495 356977
9.285215 357513
9.289935 358049
9.294655 358585
9.299375 359121
9.304095 359657
9.346511 360193
9.351231 360729
9.355951 361265
9.360671 361801
9.365391 362337
9.370111 362873
9.374831 363409
9.379551 363945
9.384271 364481
9.421967 365017
9.426687 365553
9.459727 366089
9.497423 366625
9.502143 367161
9.506863 367697
9.572879 368233
9.577599 368769
9.582319 369305
9.587039 369841
9.653055 370377
9.657775 370913
9.662495 371449
9.667215 371985
9.671935 372521
9.733231 373057
9.737951 373593
9.742671 374129
9.747391 374665
9.808687 375201
9.813407 375737
9.818127 376273
9.822847 376809
9.827567 377345
9.884143 377881
9.888863 378417
9.893583 378953
9.898303 379489
9.903023 380025
9.907743 380561
9.964319 381097
9.969039 381633
9.973759 382169
9.978479 382705
9.983199 383241
9.987919 383777
10.044495 384313
10.049215 384849
10.053935 385385
10.058655 385921
10.063375 386457
10.068095 386993
10.072815 387529
10.124671 388065
10.129391 388601
10.134111 389137
10.138831 389673
10.143551 390209
10.148271 390745
10.200127 391281
10.204847 391817
10.209567 392353
10.214287 392889
10.219007 393425
10.223727 393961
10.228447 394497
10.275583 395033
10.280303 395569
10.285023 396105
10.289743 396641
10.294463 397177
10.299183 397713
10.303903 398249
10.308623 398785
10.355759 399321
10.360479 399857
10.365199 400393
10.369919 400929
10.374639 401465
10.379359 402001
10.384079 402537
10.388799 403073
10.393519 403609
10.435935 404145
10.440655 404681
10.445375 405217
10.450095 405753
10.454815 406289
10.459535 406825
10.464255 407361
10.468975 407897
10.511391 408433
10.516111 408969
10.520831 409505
10.525551 410041
10.530271 410577
10.534991 411113
10.539711 411649
10.544431 412185
10.586847 412721
10.591567 413257
10.596287 413793
10.601007 414329
10.605727 414865
10.610447 415401
10.615167 415937
10.619887 416473
10.624607 417009
10.662303 417545
10.667023 418081
10.671743 418617
10.676463 419153
10.681183 419689
10.685903 420225
10.690623 420761
10.695343 421297
10.700063 421833
10.704783 422369
10.742479 422905
10.747199 423441
10.751919 423977
10.756639 424513
10.761359 425049
10.766079 425585
10.770799 426121
10.775519 426657
10.780239 427193
10.784959 427729
10.789679 428265
10.822655 428801
10.827375 429337
10.832095 429873
10.836815 430409
10.841535 430945
10.846255 431481
10.850975 432017
10.855695 432553
10.860415 433089
10.865135 433625
10.898111 434161
10.902831 434697
10.907551 435233
10.912271 435769
10.916991 436305
10.921711 436841
10.931151 437377
10.935871 437913
10.940591 438449
10.945311 438985
11.011327 439521
11.016047 440057
11.020767 440593
11.049023 441129
11.053743 441665
11.091503 442201
11.096223 442737
11.124479 443273
11.129199 443809
11.166959 444345
11.171679 444881
11.176399 445417
11.199935 445953
11.204655 446489
11.242415 447025
11.247135 447561
11.251855 448097
11.256575 448633
11.280111 449169
11.284831 449705
11.322591 450241
11.327311 450777
11.332031 451313
11.336751 451849
11.360287 452385
11.365007 452921
11.369727 453457
11.402767 453993
11.407487 454529
11.478223 455065
11.482943 455601
11.487663 456137
11.558399 456673
11.563119 457209
11.633855 457745
11.638575 458281
11.714031 458817
11.784767 459353
11.860223 459889
11.864943 460425
11.940399 460961
11.945119 461497
12.020575 462033
12.025295 462569
12.030015 463105
12.105471 463641
12.180927 464177
12.256383 464713
12.407295 465249
12.412015 465785
12.487471 466321
12.492191 466857
12.567647 467393
12.572367 467929
12.647823 468465
12.652543 469001
12.657263 469537
12.727999 470073
12.732719 470609
12.803455 471145
12.808175 471681
12.878911 472217
12.883631 472753
12.888351 473289
12.954367 473825
12.959087 474361
12.963807 474897
12.968527 475433
13.034543 475969
13.039263 476505
13.043983 477041
13.048703 477577
13.114719 478113
13.119439 478649
13.124159 479185
13.128879 479721
13.133599 480257
13.194895 480793
13.199615 481329
13.204335 481865
13.209055 482401
13.270351 482937
13.275071 483473
13.279791 484009
13.284511 484545
13.289231 485081
13.345807 485617
13.350527 486153
13.355247 486689
13.359967 487225
13.364687 487761
13.369407 488297
13.425983 488833
13.430703 489369
13.435423 489905
13.440143 490441
13.444863 490977
13.449583 491513
13.454303 492049
13.506159 492585
13.510879 493121
13.515599 493657
13.520319 494193
13.525039 494729
13.529759 495265
13.581615 495801
13.586335 496337
13.591055 496873
13.595775 497409
13.600495 497945
13.605215 498481
13.657071 499017
13.661791 499553
13.666511 500089
13.671231 500625
13.675951 501161
13.680671 501697
13.685391 502233
13.732527 502769
13.737247 503305
13.741967 503841
13.746687 504377
13.751407 504913
13.756127 505449
13.760847 505985
13.765567 506521
13.812703 507057
13.817423 507593
13.822143 508129
13.826863 508665
13.831583 509201
13.836303 509737
13.841023 510273
13.845743 510809
13.850463 511345
13.892879 511881
13.897599 512417
13.902319 512953
13.907039 513489
13.911759 514025
13.916479 514561
13.921199 515097
13.925919 515633
13.968335 516169
13.973055 516705
13.977775 517241
13.982495 517777
13.987215 518313
13.991935 518849
13.996655 519385
14.001375 519921
14.043791 520457
14.048511 520993
14.053231 521529
14.057951 522065
14.062671 522601
14.067391 523137
14.142847 523673
14.152287 524209
14.218303 524745
14.293759 525281
14.298479 525817
14.303199 526353
14.373935 526889
14.378655 527425
14.383375 527961
14.454111 528497
14.458831 529033
14.529567 529569
14.534287 530105
14.755935 530641
14.760655 531177
14.836111 531713
14.840831 532249
14.916287 532785
14.921007 533321
14.996463 533857
15.001183 534393
15.005903 534929
15.076639 535465
15.081359 536001
15.152095 536537
15.156815 537073
15.227551 537609
15.232271 538145
15.236991 538681
15.303007 539217
15.307727 539753
15.312447 540289
15.317167 540825
15.383183 541361
15.387903 541897
15.392623 542433
15.397343 542969
15.463359 543505
15.468079 544041
15.472799 544577
15.477519 545113
15.482239 545649
15.543535 546185
15.548255 546721
15.552975 547257
15.557695 547793
15.618991 548329
15.623711 548865
15.628431 549401
15.633151 549937
15.637871 550473
15.694447 551009
15.699167 551545
15.703887 552081
15.708607 552617
15.713327 553153
15.718047 553689
15.774623 554225
15.779343 554761
15.784063 555297
15.788783 555833
15.793503 556369
15.798223 556905
15.802943 557441
15.854799 557977
15.859519 558513
15.864239 559049
15.868959 559585
15.873679 560121
15.878399 560657
15.930255 561193
15.934975 561729
16.010431 562265
16.019871 562801
16.085887 563337
16.161343 563873
16.166063 564409
16.170783 564945
16.241519 565481
16.246239 566017
16.316975 566553
16.321695 567089
16.397151 567625
16.467887 568161
16.543343 568697
16.548063 569233
16.623519 569769
16.628239 570305
16.703695 570841
16.708415 571377
16.713135 571913
16.783871 572449
16.788591 572985
16.859327 573521
16.864047 574057
16.934783 574593
16.939503 575129
16.944223 575665
17.010239 576201
17.014959 576737
17.019679 577273
17.024399 577809
17.090415 578345
17.095135 578881
17.099855 579417
17.104575 579953
17.170591 580489
17.175311 581025
17.180031 581561
17.184751 582097
17.189471 582633
17.250767 583169
17.255487 583705
17.260207 584241
17.264927 584777
17.326223 585313
17.330943 585849
17.335663 586385
17.340383 586921
17.345103 587457
17.401679 587993
17.406399 588529
17.411119 589065
17.415839 589601
17.420559 590137
17.425279 590673
17.481855 591209
17.486575 591745
17.491295 592281
17.496015 592817
17.500735 593353
17.505455 593889
17.510175 594425
17.562031 594961
17.566751 595497
17.571471 596033
17.576191 596569
17.580911 597105
17.585631 597641
17.637487 598177
17.642207 598713
17.646927 599249
17.651647 599785
17.656367 600321
17.661087 600857
17.712943 601393
17.717663 601929
17.722383 602465
17.727103 603001
17.731823 603537
17.736543 604073
17.741263 604609
17.788399 605145
17.793119 605681
17.797839 606217
17.802559 606753
17.807279 607289
17.811999 607825
17.816719 608361
17.821439 608897
17.868575 609433
17.873295 609969
17.878015 610505
17.882735 611041
17.892175 611577
17.896895 612113
17.901615 612649
17.944031 613185
17.977071 613721
18.019487 614257
18.024207 614793
18.028927 615329
18.094943 615865
18.099663 616401
18.104383 616937
18.109103 617473
18.175119 618009
18.179839 618545
18.184559 619081
18.189279 619617
18.255295 620153
18.260015 620689
18.264735 621225
18.269455 621761
18.274175 622297
18.335471 622833
18.340191 623369
18.344911 623905
18.349631 624441
18.410927 624977
18.415647 625513
18.420367 626049
18.425087 626585
18.429807 627121
18.486383 627657
18.491103 628193
18.500543 628729
18.505263 629265
18.561839 629801
18.642015 630337
18.646735 630873
18.722191 631409
18.726911 631945
18.802367 632481
18.807087 633017
18.811807 633553
18.882543 634089
18.887263 634625
18.957999 635161
18.962719 635697
19.033455 636233
19.038175 636769
19.042895 637305
19.108911 637841
19.113631 638377
19.118351 638913
19.123071 639449
19.189087 639985
19.193807 640521
19.198527 641057
19.203247 641593
19.269263 642129
19.273983 642665
19.278703 643201
19.283423 643737
19.288143 644273
19.349439 644809
19.354159 645345
19.358879 645881
19.363599 646417
19.424895 646953
19.429615 647489
19.434335 648025
19.439055 648561
19.443775 649097
19.500351 649633
19.505071 650169
19.509791 650705
19.514511 651241
19.519231 651777
19.523951 652313
19.580527 652849
19.585247 653385
19.589967 653921
19.594687 654457
19.599407 654993
19.604127 655529
19.608847 656065
19.660703 656601
19.665423 657137
19.670143 657673
19.674863 658209
19.679583 658745
19.684303 659281
19.736159 659817
19.740879 660353
19.745599 660889
19.750319 661425
19.755039 661961
19.759759 662497
19.811615 663033
19.816335 663569
19.821055 664105
19.825775 664641
19.830495 665177
19.835215 665713
19.839935 666249
19.887071 666785
19.891791 667321
19.896511 667857
19.901231 668393
19.910671 668929
19.915391 669465
19.962527 670001
